PacketCounter,SampleTimeFine,dq_W,dq_X,dq_Y,dq_Z,dv[1],dv[2],dv[3],Mag_X,Mag_Y,Mag_Z,Status
739,243572803,0.999859567810507,-0.004543,-0.016089,0.001164,0.151817,-0.020930,0.003440,-0.838623,0.274902,0.218994,0
740,243589470,0.999838069455809,-0.003784,-0.017545,0.001303,0.149468,-0.036417,0.001899,-0.837402,0.275879,0.248779,0
741,243606137,0.999803725627910,-0.003165,-0.019502,0.001464,0.156432,-0.035335,0.004012,-0.825928,0.277100,0.277588,0
742,243622804,0.999767026704219,-0.003910,-0.021163,0.001650,0.159269,-0.023766,0.007113,-0.819092,0.280273,0.309082,0
743,243639471,0.999774541221139,-0.005054,-0.020572,0.001455,0.163578,-0.022117,0.005138,-0.807617,0.277100,0.337891,0
744,243656138,0.999850529462703,-0.004533,-0.016612,0.001550,0.171556,-0.031148,-0.008346,-0.798584,0.278564,0.369629,0
745,243672805,0.999897240838604,-0.002038,-0.014072,0.001823,0.168516,-0.027769,-0.020507,-0.790527,0.279053,0.385742,0
746,243689472,0.999917123751638,-0.001402,-0.012710,0.001499,0.166078,-0.029232,-0.015601,-0.785156,0.280762,0.408447,0
747,243706139,0.999929448863350,-0.003223,-0.011393,0.000949,0.171797,-0.034751,-0.023992,-0.772217,0.282471,0.423340,0
748,243722806,0.999938021232458,-0.005007,-0.009902,0.000913,0.173832,-0.035996,-0.033722,-0.766113,0.278076,0.440918,0
749,243739473,0.999946194828434,-0.003939,-0.009535,0.001081,0.173072,-0.023581,-0.021426,-0.758789,0.276855,0.455322,0
750,243756140,0.999942267900396,-0.005967,-0.008912,0.000661,0.171477,-0.010785,-0.009965,-0.750732,0.273926,0.470215,0
751,243772807,0.999932396756634,-0.007650,-0.008734,0.000621,0.161667,-0.014041,-0.002163,-0.744873,0.268066,0.488770,0
752,243789474,0.999928229632954,-0.007173,-0.009518,0.001218,0.166943,-0.019823,-0.009185,-0.736816,0.266846,0.507568,0
753,243806141,0.999921696627541,-0.007788,-0.009739,0.001052,0.172641,-0.020934,-0.009106,-0.728760,0.258545,0.524414,0
754,243822808,0.999908258862383,-0.009120,-0.010009,0.000360,0.180988,-0.027177,-0.005183,-0.720459,0.255859,0.542480,0
755,243839475,0.999928957492274,-0.008960,-0.007860,-0.000168,0.190360,-0.028567,-0.003679,-0.712402,0.246582,0.560303,0
756,243856142,0.999949096279827,-0.009113,-0.004329,0.000101,0.189184,-0.020325,0.002277,-0.707764,0.238281,0.575928,0
757,243872809,0.999938393786407,-0.011085,-0.000486,0.000299,0.191602,-0.008588,0.012432,-0.704834,0.230957,0.585693,0
758,243889476,0.999908047563360,-0.013497,0.001272,0.000328,0.196505,-0.015642,0.026989,-0.707031,0.217285,0.592773,0
759,243906143,0.999902451553401,-0.013393,0.003771,0.001219,0.225324,-0.036838,0.050598,-0.704102,0.203857,0.601807,0
760,243922810,0.999904345388135,-0.012093,0.006595,0.001248,0.234231,-0.030281,0.069032,-0.708984,0.196045,0.602783,0
761,243939477,0.999887063951696,-0.011528,0.009603,-0.000861,0.235982,0.007797,0.065813,-0.716797,0.183594,0.601318,0
762,243956144,0.999864678579303,-0.011406,0.011164,-0.003987,0.234795,0.069849,0.052539,-0.729980,0.168457,0.600830,0
763,243972811,0.999801697810975,-0.015671,0.011222,-0.005006,0.253141,0.042544,0.033912,-0.744385,0.148682,0.598877,0
764,243989478,0.999790189412693,-0.015785,0.012888,-0.002074,0.255560,-0.076534,0.002176,-0.753662,0.129883,0.592041,0
765,244006145,0.999814562834401,-0.009862,0.016400,0.002152,0.270152,-0.112642,-0.061975,-0.769043,0.115967,0.587891,0
766,244022812,0.999717641856641,0.000663,0.023342,0.004398,0.258402,-0.066558,-0.090051,-0.786865,0.118164,0.559570,0
767,244039479,0.999621459763005,0.005355,0.026651,0.004240,0.237912,-0.044715,-0.115514,-0.805176,0.127441,0.526367,0
768,244056146,0.999599246741573,0.007854,0.027076,0.002553,0.233596,-0.034166,-0.123382,-0.825195,0.137939,0.488037,0
769,244072813,0.999534728207761,0.012295,0.027877,0.001419,0.231325,-0.006929,-0.083879,-0.843994,0.147461,0.442139,0
770,244089480,0.999579043492037,0.011642,0.026536,0.001425,0.247625,0.017276,-0.070391,-0.862061,0.157959,0.404297,0
771,244106147,0.999672419931414,0.006921,0.024604,0.001342,0.231062,0.037161,-0.099394,-0.875977,0.166016,0.362549,0
772,244122814,0.999653834232199,0.003957,0.025867,0.002733,0.193144,0.019674,-0.081568,-0.887939,0.171143,0.326660,0
773,244139481,0.999686688654261,0.001877,0.024648,0.003934,0.168919,-0.002234,-0.066682,-0.895264,0.176514,0.285400,0
774,244156148,0.999734976669027,0.002568,0.022568,0.003748,0.155815,-0.006853,-0.079391,-0.899414,0.184570,0.252930,0
775,244172815,0.999745616685768,0.004468,0.021851,0.003355,0.142410,-0.006966,-0.079877,-0.907959,0.192627,0.218018,0
776,244189482,0.999775283567258,0.004916,0.020445,0.002684,0.135954,-0.003093,-0.075909,-0.905762,0.197754,0.185791,0
777,244206149,0.999811853190813,0.005323,0.018554,0.001917,0.123045,-0.016074,-0.076478,-0.911865,0.202881,0.151367,0
778,244222816,0.999844067208173,0.007451,0.015972,0.001105,0.119235,-0.020415,-0.080802,-0.909912,0.205078,0.122559,0
779,244239483,0.999852124745302,0.009666,0.014219,0.000360,0.099142,-0.011519,-0.085666,-0.908203,0.208740,0.095215,0
780,244256150,0.999876427577073,0.010169,0.011986,-0.000213,0.086595,-0.001120,-0.087272,-0.910645,0.205322,0.069824,0
781,244272817,0.999925313936367,0.008308,0.008942,-0.000619,0.076787,0.014842,-0.089050,-0.910400,0.205811,0.050049,0
782,244289484,0.999959778291454,0.006536,0.006108,-0.000637,0.074978,0.009226,-0.092041,-0.912354,0.203613,0.031982,0
783,244306151,0.999981024056815,0.004928,0.003633,-0.000681,0.068169,0.020085,-0.079516,-0.911377,0.198486,0.021484,0
784,244322818,0.999997148578328,0.001573,0.001406,-0.001119,0.074237,0.044283,-0.063672,-0.914551,0.197998,0.019043,0
785,244339485,0.999996513863662,-0.001712,0.000418,-0.001967,0.080544,0.026894,-0.041048,-0.915039,0.194580,0.020020,0
786,244356152,0.999995943482153,-0.001805,0.000166,-0.002197,0.091267,0.006783,-0.012235,-0.914307,0.191650,0.021729,0
787,244372819,0.999996906116255,-0.000135,0.002340,-0.000832,0.121320,-0.037081,0.011364,-0.919189,0.186523,0.019043,0
788,244389486,0.999981839616061,0.004250,0.003264,0.002758,0.160729,-0.090987,0.045014,-0.918945,0.187012,0.013672,0
789,244406153,0.999869388684931,0.014294,0.002736,0.007028,0.180264,-0.060782,0.090873,-0.910156,0.192383,0.003174,0
790,244422820,0.999819504555988,0.017097,0.001238,0.008193,0.200559,0.007001,0.185693,-0.910645,0.197998,-0.012695,0
791,244439487,0.999984890061230,0.003189,-0.003081,0.003249,0.196978,0.058386,0.281080,-0.909668,0.202881,-0.015137,0
792,244456154,0.999970158389178,-0.007189,-0.002820,0.000211,0.193636,0.035899,0.244882,-0.913086,0.203613,-0.007324,0
793,244472821,0.999983008125181,-0.005180,0.002513,0.000915,0.152437,-0.021292,0.159001,-0.909668,0.209961,-0.004395,0
794,244489488,0.999973320023640,-0.005502,0.004764,0.000626,0.156461,-0.038021,0.113053,-0.910156,0.210938,-0.004395,0
795,244506155,0.999950640044352,-0.009657,-0.001893,-0.001373,0.056336,-0.068091,0.012702,-0.910156,0.209961,-0.009766,0
796,244522822,0.999810062052910,0.000399,-0.018958,-0.004504,0.268461,0.008806,-0.102174,-0.923340,0.202148,0.030029,0
797,244539489,0.999707924314605,0.023798,0.003884,-0.001621,0.281743,0.032764,0.130872,-0.923340,0.197510,0.014648,0
798,244556156,0.999420214279788,0.031659,-0.012517,0.000482,0.176288,0.107104,0.118735,-0.926270,0.187012,0.003662,0
799,244572823,0.999845347054702,0.002877,-0.017328,-0.000864,0.238141,0.204316,-0.022945,-0.934082,0.184814,0.025635,0
800,244589490,0.999666325949826,-0.024418,-0.008287,0.001526,0.179232,0.011906,-0.098843,-0.936279,0.189941,0.054443,0
801,244606157,0.999661468096552,-0.024726,-0.007636,0.002691,0.118913,-0.098462,-0.107170,-0.934814,0.197754,0.080322,0
802,244622824,0.999858369463179,-0.012683,-0.010659,0.002962,0.140222,-0.060036,-0.070706,-0.934570,0.200439,0.107666,0
803,244639491,0.999922330193214,-0.007392,-0.010033,0.000172,0.185944,-0.037568,-0.035760,-0.930420,0.204590,0.131592,0
804,244656158,0.999945410518729,-0.003069,-0.009883,-0.001445,0.191318,-0.062553,-0.019330,-0.934326,0.205322,0.147949,0
805,244672825,0.999940784110818,0.004019,-0.010009,-0.001449,0.164791,-0.068042,-0.000762,-0.936279,0.196533,0.160889,0
806,244689492,0.999907621207660,0.008371,-0.010686,-0.000702,0.161593,-0.037621,-0.011664,-0.933105,0.198730,0.172363,0
807,244706159,0.999914415004592,0.007763,-0.010519,-0.000486,0.175077,-0.009327,-0.010484,-0.931152,0.198242,0.182373,0
808,244722826,0.999936138396086,0.004290,-0.010453,-0.000233,0.169793,0.010979,-0.008025,-0.930664,0.197510,0.195801,0
809,244739493,0.999950615926479,-0.000573,-0.009914,-0.000396,0.169143,0.013867,-0.005528,-0.933838,0.198242,0.212646,0
810,244756160,0.999949952284200,-0.003081,-0.009497,-0.000636,0.154823,-0.000983,0.001260,-0.929443,0.194824,0.229004,0
811,244772827,0.999944136204309,-0.005227,-0.009083,-0.001379,0.156095,-0.006541,0.003593,-0.929688,0.191650,0.247070,0
812,244789494,0.999944745481379,-0.006273,-0.008341,-0.001257,0.162957,-0.033958,0.012815,-0.930176,0.191895,0.262939,0
813,244806161,0.999953073868328,-0.004448,-0.008554,-0.000947,0.165997,-0.037186,0.021792,-0.926270,0.187500,0.278809,0
814,244822828,0.999962273385658,-0.002195,-0.008352,-0.000939,0.169645,-0.015113,0.028976,-0.926514,0.186279,0.295166,0
815,244839495,0.999969727165329,-0.002005,-0.007464,-0.000902,0.168534,-0.012718,0.033931,-0.921631,0.182861,0.304688,0
816,244856162,0.999976099697386,-0.002551,-0.006285,-0.001340,0.170671,-0.029075,0.025933,-0.921387,0.180908,0.320557,0
817,244872829,0.999979975031077,-0.000241,-0.006235,-0.001054,0.153075,-0.033320,0.019687,-0.921875,0.178223,0.328125,0
818,244889496,0.999979076681526,0.001476,-0.006183,-0.001198,0.151847,-0.033381,0.014455,-0.918457,0.179199,0.338135,0
819,244906163,0.999975663782118,0.002765,-0.006241,-0.001440,0.161726,-0.026077,0.007455,-0.919434,0.173340,0.346436,0
820,244922830,0.999974215396116,0.002671,-0.006477,-0.001578,0.162055,-0.021525,0.002701,-0.917725,0.172363,0.355469,0
821,244939497,0.999970377837575,0.002504,-0.007106,-0.001576,0.155656,-0.020635,-0.006567,-0.917725,0.171143,0.364502,0
822,244956164,0.999965421984451,0.002763,-0.007678,-0.001601,0.157844,-0.019375,-0.006979,-0.917236,0.173096,0.373779,0
823,244972831,0.999958822666522,0.002934,-0.008389,-0.001834,0.158111,-0.021242,0.000540,-0.913574,0.167236,0.383301,0
824,244989498,0.999947016389388,0.002633,-0.009682,-0.002300,0.159187,-0.030336,0.002542,-0.909180,0.166992,0.396729,0
825,245006165,0.999926056902824,0.004240,-0.011013,-0.002936,0.162212,-0.027888,-0.001335,-0.906738,0.164062,0.409180,0
826,245022832,0.999912659115446,0.006680,-0.010857,-0.003490,0.151207,-0.007646,0.005640,-0.906006,0.162842,0.423096,0
827,245039499,0.999939080595148,0.006020,-0.008503,-0.003645,0.171303,0.010050,0.014825,-0.900146,0.159424,0.434570,0
828,245056166,0.999967407296575,0.004254,-0.006277,-0.002772,0.192909,-0.003087,0.012903,-0.901611,0.157471,0.441162,0
829,245072833,0.999970818386555,0.002887,-0.006954,-0.001292,0.167838,-0.004766,0.015468,-0.900879,0.157471,0.448975,0
830,245089500,0.999972568555258,-0.002010,-0.007047,-0.001076,0.162264,-0.022417,0.006376,-0.898926,0.154297,0.458496,0
831,245106167,0.999980019472776,-0.003937,-0.004824,-0.001091,0.176902,-0.053795,0.015749,-0.895996,0.147461,0.474365,0
832,245122834,0.999996240676831,-0.000760,-0.002500,-0.000831,0.200991,-0.074100,0.035251,-0.898438,0.148438,0.477783,0
833,245139501,0.999993167152757,0.003464,-0.000933,-0.000893,0.215416,-0.065639,0.048900,-0.899170,0.145508,0.476807,0
834,245156168,0.999972397207446,0.007298,-0.000043,-0.001392,0.238142,-0.043773,0.060307,-0.900391,0.145996,0.473389,0
835,245172835,0.999920995826461,0.011881,0.002382,-0.003341,0.244365,-0.000772,0.067361,-0.907227,0.152344,0.467529,0
836,245189502,0.999925582128344,0.009867,0.004282,-0.005757,0.234462,0.018219,0.069064,-0.913086,0.149902,0.455078,0
837,245206169,0.999943213151153,0.006619,0.005336,-0.006426,0.208578,-0.033548,0.059188,-0.921631,0.143799,0.443604,0
838,245222836,0.999952170714722,0.006268,0.005946,-0.004584,0.196539,-0.087034,0.019905,-0.930420,0.140625,0.429199,0
839,245239503,0.999945432627712,0.006993,0.007254,-0.002760,0.206109,-0.117921,-0.037580,-0.937012,0.138184,0.415771,0
840,245256170,0.999876106048893,0.011417,0.010815,-0.000675,0.203739,-0.149365,-0.086239,-0.946289,0.140869,0.395264,0
841,245272837,0.999739616824949,0.018763,0.012975,0.000557,0.186337,-0.167346,-0.123047,-0.954834,0.150391,0.365967,0
842,245289504,0.999547899973872,0.026048,0.014990,0.000890,0.178922,-0.161870,-0.142718,-0.961182,0.165039,0.333496,0
843,245306171,0.999362983310385,0.031782,0.016231,-0.000243,0.167035,-0.150578,-0.141892,-0.971191,0.178467,0.289795,0
844,245322838,0.999212985641800,0.036489,0.015555,-0.000121,0.164918,-0.132220,-0.130185,-0.980469,0.189209,0.241943,0
845,245339505,0.999216351465774,0.036859,0.014423,0.000202,0.176585,-0.120300,-0.126058,-0.985596,0.201172,0.195068,0
846,245356172,0.999190492187933,0.038059,0.013004,0.000859,0.170261,-0.105728,-0.137520,-0.989014,0.210938,0.145020,0
847,245372839,0.999162422218447,0.039088,0.011977,0.001772,0.162317,-0.080634,-0.127397,-0.990234,0.217529,0.102539,0
848,245389506,0.999204962783678,0.038164,0.011301,0.002285,0.156689,-0.069851,-0.120530,-0.992920,0.222900,0.054443,0
849,245406173,0.999172370581506,0.039409,0.009825,0.002223,0.141827,-0.056576,-0.121689,-0.991699,0.225830,0.006104,0
850,245422840,0.999195937208687,0.039178,0.008301,0.001911,0.139507,-0.031612,-0.105492,-0.989014,0.221924,-0.038574,0
851,245439507,0.999259249224576,0.037800,0.007020,0.001678,0.141142,-0.035673,-0.100462,-0.984863,0.216064,-0.076416,0
852,245456174,0.999248881684761,0.038267,0.005890,0.001609,0.142037,-0.027906,-0.100311,-0.983398,0.208252,-0.116211,0
853,245472841,0.999239570351907,0.038668,0.004906,0.001010,0.144263,0.002400,-0.087843,-0.977783,0.191895,-0.155518,0
854,245489508,0.999359221540162,0.035497,0.004546,0.000690,0.145046,0.011432,-0.076807,-0.977295,0.175293,-0.186279,0
855,245506175,0.999438796074197,0.033217,0.004213,0.000991,0.145451,0.014751,-0.070646,-0.972168,0.159912,-0.217041,0
856,245522842,0.999517226258769,0.030791,0.003978,0.001188,0.147106,0.025241,-0.058933,-0.968750,0.138916,-0.246826,0
857,245539509,0.999607033015120,0.027774,0.003486,0.001485,0.151424,0.036641,-0.045823,-0.965820,0.123291,-0.268311,0
858,245556176,0.999663708196799,0.025693,0.003093,0.001665,0.158339,0.051672,-0.034901,-0.962402,0.109131,-0.292236,0
859,245572843,0.999716891961001,0.023519,0.003366,0.001290,0.161009,0.066593,-0.020451,-0.957031,0.092773,-0.307617,0
860,245589510,0.999766283484011,0.021274,0.003727,0.000952,0.161570,0.070213,-0.001591,-0.954102,0.074707,-0.328857,0
861,245606177,0.999782573836040,0.020424,0.004175,0.000503,0.164443,0.069972,0.014082,-0.953613,0.060059,-0.345703,0
862,245622844,0.999781579595233,0.020181,0.005429,-0.000238,0.166854,0.083015,0.028174,-0.943848,0.042480,-0.365723,0
863,245639511,0.999851259251078,0.015499,0.007537,-0.000662,0.160657,0.101342,0.038366,-0.939453,0.026123,-0.380615,0
864,245656178,0.999918542273141,0.009178,0.008869,-0.000082,0.152114,0.088493,0.037848,-0.934082,0.015869,-0.401367,0
865,245672845,0.999945233704808,0.004474,0.009373,0.001289,0.141317,0.062126,0.037873,-0.919434,0.009766,-0.416260,0
866,245689512,0.999949038655106,0.001058,0.009428,0.003450,0.133803,0.017743,0.042476,-0.912109,0.014893,-0.435791,0
867,245706179,0.999934270188724,0.000118,0.009726,0.006071,0.152493,-0.038191,0.054397,-0.896729,0.026611,-0.452148,0
868,245722846,0.999888238925623,-0.000608,0.012007,0.008886,0.153356,-0.061087,0.065396,-0.879150,0.038574,-0.469971,0
869,245739513,0.999930045108299,0.000310,0.007343,0.009268,0.138579,-0.049374,0.060112,-0.865967,0.052734,-0.484619,0
870,245756180,0.999967149870039,-0.001024,0.003478,0.007249,0.122786,-0.048588,0.073541,-0.854004,0.072021,-0.493408,0
871,245772847,0.999990365051318,-0.000054,0.001029,0.004267,0.115942,-0.056986,0.070760,-0.850098,0.078857,-0.498047,0
872,245789514,0.999989817932743,0.003631,0.001472,0.002238,0.129344,-0.052539,0.056098,-0.846191,0.081055,-0.505371,0
873,245806181,0.999986097888102,0.004563,0.002587,0.000537,0.134385,-0.029056,0.056244,-0.841797,0.078125,-0.509521,0
874,245822848,0.999937330351147,-0.003292,0.010419,-0.002438,0.146671,-0.005338,0.140895,-0.833008,0.076904,-0.528320,0
875,245839515,0.999882185975411,-0.006093,-0.012853,-0.005771,0.025885,0.007562,-0.039345,-0.838379,0.084473,-0.515381,0
876,245856182,0.999902299175304,0.004009,-0.012962,-0.003362,0.241606,0.077296,-0.074879,-0.858887,0.077393,-0.499023,0
877,245872849,0.999851261021174,0.017014,-0.002496,-0.001324,0.348403,0.071177,0.105405,-0.863770,0.059570,-0.500000,0
878,245889516,0.999856437764947,0.015626,-0.006546,0.000292,0.237109,0.072628,0.185410,-0.866211,0.041748,-0.505371,0
879,245906183,0.999845779414577,-0.004568,-0.016916,0.001184,0.203273,0.115195,0.020850,-0.884277,0.040039,-0.487061,0
880,245922850,0.999634208173470,-0.024415,-0.011267,0.002904,0.160670,0.032754,-0.100141,-0.900391,0.071045,-0.457764,0
881,245939517,0.999626302276382,-0.026225,-0.007229,0.002688,0.112860,-0.128654,-0.126860,-0.909668,0.109863,-0.439941,0
882,245956184,0.999919556795954,-0.009232,-0.008383,0.002317,0.130829,-0.199457,-0.075291,-0.916016,0.129883,-0.419434,0
883,245972851,0.999890817407571,0.011008,-0.009781,0.001230,0.179239,-0.123351,-0.043264,-0.922852,0.123047,-0.410645,0
884,245989518,0.999725601448578,0.020639,-0.011040,0.000936,0.191226,-0.019458,-0.005197,-0.933594,0.107910,-0.402588,0
885,246006185,0.999716834864285,0.020889,-0.011362,0.000900,0.177348,0.030217,0.003303,-0.945801,0.090088,-0.396973,0
886,246022852,0.999813372496321,0.015890,-0.010963,0.000739,0.157822,0.054766,0.017104,-0.956055,0.075439,-0.390625,0
887,246039519,0.999913889792952,0.007460,-0.010733,0.001168,0.159415,0.056873,0.019191,-0.966064,0.065186,-0.379639,0
888,246056186,0.999946185058069,-0.002533,-0.010008,0.001025,0.168988,0.034623,0.006949,-0.973389,0.069824,-0.360107,0
889,246072853,0.999928396908959,-0.006839,-0.009773,0.000955,0.165865,-0.007312,-0.000016,-0.979248,0.073486,-0.345215,0
890,246089520,0.999934729425588,-0.004739,-0.010380,0.000587,0.159073,-0.018627,-0.005132,-0.989990,0.085693,-0.325928,0
891,246106187,0.999939987648477,-0.001598,-0.010838,0.000001,0.162987,-0.021987,-0.013467,-1.001221,0.085938,-0.306641,0
892,246122854,0.999936501286076,0.000891,-0.011234,0.000050,0.160306,-0.027939,-0.019446,-1.008301,0.085205,-0.287598,0
893,246139521,0.999922579334413,0.002949,-0.012089,0.000067,0.155228,-0.018431,-0.019552,-1.020020,0.087891,-0.269775,0
894,246156188,0.999918647313320,0.002210,-0.012561,-0.000180,0.161579,0.002571,-0.019235,-1.030273,0.085205,-0.252441,0
895,246172855,0.999919349716060,0.000611,-0.012682,-0.000293,0.163304,0.005600,-0.014761,-1.036133,0.084961,-0.229492,0
896,246189522,0.999909797021236,-0.000940,-0.013398,-0.000117,0.161222,-0.002008,-0.015746,-1.045166,0.086670,-0.208984,0
897,246206189,0.999896652666038,-0.001353,-0.014313,-0.000046,0.156642,-0.010625,-0.014520,-1.055908,0.089111,-0.183594,0
898,246222856,0.999876994838910,-0.000515,-0.015669,0.000467,0.158403,-0.017408,-0.012698,-1.065674,0.089355,-0.155762,0
899,246239523,0.999837348957954,0.000472,-0.017999,0.001039,0.154278,-0.017822,-0.003168,-1.069824,0.091553,-0.125488,0
900,246256190,0.999786281095696,0.001263,-0.020555,0.001814,0.153791,-0.013196,0.013874,-1.080566,0.098633,-0.091309,0
901,246272857,0.999793775292736,0.001985,-0.020057,0.002483,0.169225,-0.018494,0.012744,-1.090088,0.099854,-0.054932,0
902,246289524,0.999848756369281,0.002626,-0.016910,0.003101,0.187530,-0.017754,-0.016406,-1.091797,0.109131,-0.025635,0
903,246306191,0.999908731619499,0.000973,-0.013189,0.002765,0.189675,-0.014972,-0.017125,-1.093750,0.114990,-0.001709,0
